"artifact","name","version","moduleUrl","moduleLicense","moduleLicenseUrl","projectUrl",
"io.dropwizard.metrics:metrics-jvm:3.2.2","metrics-jvm","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-logback:3.2.2","metrics-logback","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-servlets:3.2.2","metrics-servlets","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"javax.annotation:javax.annotation-api:1.2","javax.annotation-api","1.2","https://glassfish.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://jcp.org/en/jsr/detail?id=250",
"javax.el:javax.el-api:2.2.4","javax.el-api","2.2.4","http://uel.java.net","CDDL + GPLv2 with classpath exception","http://glassfish.dev.java.net/nonav/public/CDDL+GPL.html","http://uel.java.net",
"javax.inject:javax.inject:1","javax.inject","1","http://code.google.com/p/atinject/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://code.google.com/p/atinject/",
"javax.servlet:javax.servlet-api:3.1.0","javax.servlet-api","3.1.0","https://glassfish.dev.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://servlet-spec.java.net",
"javax.transaction:jta:1.1","jta","1.1","http://java.sun.com/products/jta","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://java.sun.com/products/jta",
"javax.validation:validation-api:1.1.0.Final","validation-api","1.1.0.Final","http://beanvalidation.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://beanvalidation.org",
"javax.ws.rs:javax.ws.rs-api:2.0.1","javax.ws.rs-api","2.0.1","http://www.oracle.com/","http://glassfish.java.net/public/CDDL+GPL_1_1.html, http://glassfish.java.net/public/CDDL+GPL_1_1.html",,"http://jax-rs-spec.java.net",
"joda-time:joda-time:2.9.7","joda-time","2.9.7","http://www.joda.org/joda-time/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0","http://www.joda.org/joda-time/",
"net.sourceforge.argparse4j:argparse4j:0.7.0","argparse4j","0.7.0","http://argparse4j.github.io","MIT","https://raw.github.com/tatsuhiro-t/argparse4j/master/LICENSE.txt","http://argparse4j.github.io",
"org.apache.commons:commons-lang3:3.5","commons-lang3","3.5","http://commons.apache.org/proper/commons-lang/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-lang/",
"org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1","geronimo-jta_1.1_spec","1.1.1","http://www.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.apache.httpcomponents:httpclient:4.5.5","httpclient","4.5.5","http://hc.apache.org/httpcomponents-client","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://hc.apache.org/httpcomponents-client",
"org.apache.httpcomponents:httpcore:4.4.9","httpcore","4.4.9","http://hc.apache.org/httpcomponents-core-ga","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://hc.apache.org/httpcomponents-core-ga",
"org.apache.tomcat:tomcat-jdbc:8.5.9","tomcat-jdbc","8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://tomcat.apache.org/",
"org.apache.tomcat:tomcat-juli:8.5.9","tomcat-juli","8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://tomcat.apache.org/",
"org.eclipse.jetty:jetty-continuation:9.4.2.v20170220","jetty-continuation","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-http:9.4.2.v20170220","jetty-http","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-io:9.4.2.v20170220","jetty-io","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-security:9.4.2.v20170220","jetty-security","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-server:9.4.2.v20170220","jetty-server","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-servlet:9.4.2.v20170220","jetty-servlet","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-servlets:9.4.2.v20170220","jetty-servlets","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-util:9.4.2.v20170220","jetty-util","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-webapp:9.4.2.v20170220","jetty-webapp","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-xml:9.4.2.v20170220","jetty-xml","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty.toolchain.setuid:jetty-setuid-java:1.0.3","jetty-setuid-java","1.0.3",,"Eclipse Public License - Version 1.0","http://www.eclipse.org/org/documents/epl-v10.php",,
"org.glassfish:javax.el:3.0.0","javax.el","3.0.0","http://glassfish.org","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://el-spec.java.net",
"org.glassfish.hk2:hk2-api:2.5.0-b32","hk2-api","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:hk2-locator:2.5.0-b32","hk2-locator","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:hk2-utils:2.5.0-b32","hk2-utils","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:osgi-resource-locator:1.0.1","osgi-resource-locator","1.0.1","https://glassfish.dev.java.net","CDDL + GPLv2 with classpath exception","https://glassfish.dev.java.net/nonav/public/CDDL+GPL.html",,
"org.glassfish.hk2.external:aopalliance-repackaged:2.5.0-b32","aopalliance-repackaged","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2.external:javax.inject:2.5.0-b32","javax.inject","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.25.1","jersey-guava","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.containers:jersey-container-servlet:2.25.1","jersey-container-servlet","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.containers:jersey-container-servlet-core:2.25.1","jersey-container-servlet-core","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-client:2.25.1","jersey-client","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-common:2.25.1","jersey-common","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-server:2.25.1","jersey-server","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.ext:jersey-bean-validation:2.25.1","jersey-bean-validation","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.ext:jersey-metainf-services:2.25.1","jersey-metainf-services","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.media:jersey-media-jaxb:2.25.1","jersey-media-jaxb","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.web:javax.el:2.2.4","javax.el","2.2.4","http://uel.java.net","CDDL + GPLv2 with classpath exception","http://glassfish.dev.java.net/nonav/public/CDDL+GPL.html","http://uel.java.net",
"org.hibernate:hibernate-core:5.2.8.Final","hibernate-core","5.2.8.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate:hibernate-entitymanager:5.2.1.Final","hibernate-entitymanager","5.2.1.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate:hibernate-validator:5.3.4.Final","hibernate-validator","5.3.4.Final",,"Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.hibernate.common:hibernate-commons-annotations:5.0.1.Final","hibernate-commons-annotations","5.0.1.Final","http://hibernate.org","GNU Lesser General Public License","http://www.gnu.org/licenses/lgpl-2.1.html","http://hibernate.org",
"org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final","hibernate-jpa-2.1-api","1.0.0.Final","http://hibernate.org","Eclipse Public License (EPL), Version 1.0","http://www.eclipse.org/legal/epl-v10.html","http://hibernate.org",
"org.jadira.usertype:usertype.core:6.0.1.GA","usertype.core","6.0.1.GA",,"Apache 2","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.jadira.usertype:usertype.spi:6.0.1.GA","usertype.spi","6.0.1.GA",,"Apache 2","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.javassist:javassist:3.20.0-GA","javassist","3.20.0-GA","http://www.javassist.org/","http://www.mozilla.org/MPL/MPL-1.1.html, http://www.gnu.org/licenses/lgpl-2.1.html, http://www.apache.org/licenses/",,"http://www.javassist.org/",
"org.jboss:jandex:2.0.3.Final","jandex","2.0.3.Final","http://www.jboss.org","Public Domain","http://repository.jboss.org/licenses/cc0-1.0.txt",,
"org.jboss.logging:jboss-logging:3.3.0.Final","jboss-logging","3.3.0.Final","http://www.jboss.org","Public Domain","http://repository.jboss.org/licenses/cc0-1.0.txt","http://www.jboss.org",
"org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec:1.0.1.Final","jboss-transaction-api_1.2_spec","1.0.1.Final","http://www.jboss.org","http://repository.jboss.org/licenses/cddl.txt, http://repository.jboss.org/licenses/gpl-2.0-ce.txt",,,
"org.slf4j:jcl-over-slf4j:1.7.24","jcl-over-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:jul-to-slf4j:1.7.24","jul-to-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:log4j-over-slf4j:1.7.24","log4j-over-slf4j","1.7.24","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-api:1.7.25","slf4j-api","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-ext:1.7.25","slf4j-ext","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.slf4j:slf4j-simple:1.7.25","slf4j-simple","1.7.25","http://www.slf4j.org","MIT License","http://www.opensource.org/licenses/mit-license.php","http://www.slf4j.org",
"org.yaml:snakeyaml:1.17","snakeyaml","1.17","http://www.snakeyaml.org","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://www.snakeyaml.org",
